ID,valor,marca,modelo,ano_produzido,categoria,combustivel,quilometragem,cambio,cor
13890,282,HYUNDAI,Sonata,2012,Sedan,Hybrid,277614.0,Automatic,White
13891,9722,PEUGEOT,307,2007,Hatchback,Petrol,93000.0,Tiptronic,Blue
13892,19089,HYUNDAI,Elantra,2011,Sedan,Petrol,77483.0,Automatic,Silver
13893,862,TOYOTA,Highlander,2010,Jeep,Petrol,156645.0,Automatic,Grey
13894,18817,TOYOTA,Camry,2013,Sedan,LPG,200000.0,Tiptronic,White
13895,19444,TOYOTA,Prius,2013,Hatchback,Hybrid,137265.0,Automatic,Blue
13896,26296,CHEVROLET,Malibu,2013,Sedan,Petrol,76631.0,Automatic,Black
13897,39201,MERCEDES-BENZ,E 350,2012,Sedan,Diesel,222222.0,Tiptronic,Grey
13898,7527,HONDA,Insight,2010,Sedan,Hybrid,140000.0,Variator,Grey
13899,25,HONDA,FIT,2006,Hatchback,Petrol,168000.0,Automatic,White
13900,21012,TOYOTA,Camry,2011,Sedan,Petrol,154000.0,Tiptronic,Red
13901,78403,MERCEDES-BENZ,GLC 300,2018,Sedan,Petrol,25000.0,Tiptronic,Black
13902,10349,HYUNDAI,Sonata,2016,Sedan,LPG,384607.0,Automatic,Orange
13903,19757,KIA,Optima,2014,Sedan,Hybrid,0.0,Tiptronic,Blue
13904,12544,OPEL,Astra,2008,Hatchback,Diesel,200000.0,Manual,Black
13905,8000,TOYOTA,Vitz,2012,Hatchback,Petrol,105000.0,Variator,White
13906,9408,MERCEDES-BENZ,C 230,2005,Sedan,Petrol,195200.0,Automatic,Blue
13907,7213,HONDA,FIT,2006,Sedan,Petrol,280900.0,Tiptronic,Black
13908,17249,MERCEDES-BENZ,ML 55 AMG,2002,Jeep,Petrol,24968.0,Tiptronic,Silver
13909,28225,TOYOTA,Highlander limited,2010,Jeep,Hybrid,317096.0,Automatic,Black
13910,706,TOYOTA,Camry,2014,Sedan,Hybrid,115312.0,Automatic,Grey
13911,706,HYUNDAI,Sonata,2013,Sedan,Petrol,48226.0,Automatic,Red
13912,10192,BMW,325,2004,Coupe,Petrol,142000.0,Manual,Black
13913,26657,BMW,528,2015,Sedan,Petrol,116691.0,Automatic,Black
13914,12701,BMW,535,2013,Sedan,Hybrid,195941.0,Automatic,Black
13915,17562,FORD,Escape,2007,Jeep,Hybrid,170000.0,Automatic,Sky blue
13916,14737,KIA,Optima,2013,Sedan,Petrol,42563.0,Automatic,Black
13917,15053,MAZDA,Mazda 3,2016,Sedan,Petrol,70194.0,Automatic,Black
13918,67690,TOYOTA,Highlander,2014,Jeep,Petrol,115000.0,Tiptronic,White
13919,10036,HYUNDAI,Sonata,2014,Sedan,LPG,735970.0,Automatic,Silver
13920,32302,MERCEDES-BENZ,E 350,2014,Sedan,Petrol,101424.0,Automatic,Grey
13921,6272,HONDA,Civic,2003,Sedan,Petrol,2400.0,Automatic,Grey
13922,42965,MERCEDES-BENZ,GL 450,2014,Jeep,Petrol,201634.0,Automatic,Silver
13923,11604,MERCEDES-BENZ,GL 500,2005,Sedan,Petrol,0.0,Tiptronic,Black
13924,17249,HYUNDAI,Elantra,2014,Sedan,Petrol,133502.0,Automatic,Blue
13925,9408,MAZDA,1000,2019,Sedan,Petrol,498.0,Automatic,White
13926,10976,HONDA,FIT GP-6,2014,Hatchback,Hybrid,128000.0,Automatic,Silver
13927,11917,SKODA,Octavia,2009,Hatchback,Petrol,21900.0,Manual,Silver
13928,19757,SKODA,Octavia SCOUT,2011,Universal,Petrol,200000.0,Manual,Silver
13929,34497,NISSAN,Quest,2013,Minivan,CNG,45000.0,Automatic,White
13930,23521,JEEP,Compass,2011,Jeep,LPG,104000.0,Automatic,Grey
13931,47217,HYUNDAI,H1,2017,Universal,Diesel,39071.0,Automatic,Silver
13932,18817,BMW,530 525i,2006,Sedan,Petrol,190000.0,Automatic,Black
13933,10036,BMW,320,2000,Sedan,Petrol,200000.0,Tiptronic,Silver
13934,12544,CHEVROLET,Sonic,2012,Hatchback,Petrol,130000.0,Manual,Orange
13935,3450,HYUNDAI,Sonata,2011,Sedan,Hybrid,224349.0,Automatic,Grey
13936,16900,HONDA,Element,2009,Universal,Petrol,150000.0,Automatic,Silver
13937,3763,MERCEDES-BENZ,200,1998,Universal,Petrol,200000.0,Manual,Black
13938,42337,TOYOTA,CHR,2018,Jeep,Petrol,9280.0,Automatic,Black
13939,12544,VOLKSWAGEN,Jetta sport,2013,Sedan,Petrol,178000.0,Tiptronic,Silver
13940,2666,FORD,Fusion,2016,Sedan,Hybrid,194974.0,Automatic,Black
13941,70562,PORSCHE,911,2002,Coupe,Petrol,74000.0,Manual,White
13942,3136,TOYOTA,Camry,2012,Sedan,Hybrid,159379.0,Automatic,White
13943,36899,HYUNDAI,H1,2016,Minivan,Diesel,90132.0,Automatic,Silver
13944,47217,HYUNDAI,Santa FE,2015,Jeep,Diesel,110000.0,Automatic,Grey
13945,27356,HYUNDAI,Elantra,2014,Sedan,Diesel,90000.0,Automatic,Black
13946,3293,LEXUS,RC F,2016,Coupe,Petrol,66776.0,Automatic,White
13947,157,AUDI,A7,2014,Hatchback,Petrol,401128.0,Automatic,Grey
13948,14831,TOYOTA,Aqua,2017,Hatchback,Hybrid,154629.0,Automatic,White
13949,15053,VOLKSWAGEN,Passat,2013,Sedan,Petrol,80000.0,Tiptronic,Blue
13950,15988,HONDA,FIT,2013,Hatchback,Petrol,88830.0,Automatic,Black
13951,12544,BMW,320,2003,Sedan,Petrol,134000.0,Tiptronic,Red
13952,44134,SSANGYONG,REXTON,2013,Jeep,Diesel,47897.0,Automatic,Black
13953,17562,VOLKSWAGEN,Jetta,2013,Sedan,Petrol,105800.0,Tiptronic,White
13954,119009,FORD,F150,2017,Sedan,Petrol,22519.0,Automatic,White
13955,470,MERCEDES-BENZ,E 350,2010,Sedan,Petrol,229904.0,Automatic,Black
13956,5959,OPEL,Astra,2000,Coupe,Petrol,1600.0,Manual,Grey
13957,21012,TOYOTA,Camry sport,2012,Sedan,Petrol,12000.0,Tiptronic,Black
13958,26030,CHEVROLET,Volt,2014,Sedan,Plug-in Hybrid,93000.0,Automatic,White
13959,3058,AUDI,A7,2014,Hatchback,Petrol,140507.0,Automatic,Silver
13960,11760,AUDI,Q5,2014,Sedan,Diesel,66661.0,Automatic,Grey
13961,45,TOYOTA,Prius,2012,Hatchback,Hybrid,100000.0,Automatic,White
13962,28225,TOYOTA,RAV 4,2015,Jeep,Petrol,89786.0,Automatic,Silver
13963,7527,MERCEDES-BENZ,C 200,1996,Sedan,Petrol,150000.0,Manual,Blue
13964,10000,HONDA,Insight,2012,Hatchback,Hybrid,102000.0,Automatic,Silver
13965,9408,NISSAN,X-Terra,2000,Jeep,CNG,150000.0,Automatic,Silver
13966,941,VOLKSWAGEN,Jetta,2012,Sedan,Diesel,141438.0,Automatic,Black
13967,7997,NISSAN,Note,2007,Hatchback,Petrol,142000.0,Automatic,Black
13968,27654,HYUNDAI,Elantra,2014,Sedan,Petrol,86000.0,Automatic,White
13969,1568,CHEVROLET,Cruze,2018,Sedan,Petrol,95219.0,Automatic,Black
13970,77148,MERCEDES-BENZ,GLA 200,2017,Jeep,Petrol,9000.0,Automatic,White
13971,4861,MAZDA,1300,2016,Sedan,Petrol,125165.0,Automatic,Red
13972,9095,BMW,318,1995,Coupe,Petrol,61000.0,Manual,Black
13973,64290,FORD,Mustang,1965,Coupe,Petrol,1142.0,Automatic,Red
13974,11604,FIAT,500,2011,Coupe,Petrol,152848.0,Manual,Blue
13975,30906,TOYOTA,Aqua,2012,Hatchback,Petrol,41620.0,Automatic,Yellow
13976,21012,TOYOTA,RAV 4,2012,Jeep,Diesel,285000.0,Manual,White
13977,40,TOYOTA,Land Cruiser Prado,2008,Jeep,LPG,150000.0,Automatic,Grey
13978,9722,CHEVROLET,Aveo,2009,Hatchback,Petrol,99500.0,Manual,Black
13979,29166,MERCEDES-BENZ,E 220,2009,Sedan,Diesel,198000.0,Automatic,Black
13980,36968,HYUNDAI,H1,2014,Minivan,Diesel,139905.0,Automatic,Silver
13981,6586,TOYOTA,Highlander,2013,Jeep,Petrol,214480.0,Automatic,White
13982,16935,HONDA,Insight,2011,Sedan,Hybrid,155000.0,Variator,Red
13983,34497,LEXUS,IS 350 C,2011,Cabriolet,Petrol,144000.0,Tiptronic,Black
13984,65858,TOYOTA,Avalon,2017,Sedan,Hybrid,36800.0,Tiptronic,Black
13985,21395,CHEVROLET,Orlando,2015,Jeep,Diesel,138541.0,Automatic,Silver
13986,7213,CHEVROLET,Captiva,2007,Jeep,Diesel,71294.0,Automatic,White
13987,13172,MERCEDES-BENZ,B 200 Turbo,2006,Hatchback,Petrol,161000.0,Variator,Silver
13988,19130,FORD,Fiesta,2018,Hatchback,Petrol,12800.0,Automatic,Blue
13989,9722,TOYOTA,Prius,2010,Sedan,Hybrid,260000.0,Automatic,Silver
13990,13987,CHEVROLET,Cruze,2013,Sedan,Diesel,184124.0,Automatic,Black
13991,26657,TOYOTA,RAV 4,2012,Jeep,Petrol,198400.0,Automatic,Green
13992,7840,HYUNDAI,Sonata,2011,Sedan,LPG,75507.0,Automatic,Silver
13993,862,MERCEDES-BENZ,GL 450,2013,Jeep,Petrol,119635.0,Automatic,Silver
13994,11604,MITSUBISHI,Pajero,1997,Jeep,Petrol,120000.0,Tiptronic,Silver
13995,6115,MERCEDES-BENZ,CLK 200 kompresor,1999,Sedan,Petrol,254000.0,Manual,Silver
13996,627,TOYOTA,Highlander,2008,Sedan,Hybrid,277405.0,Automatic,Grey
13997,38574,BMW,M5,2006,Sedan,Petrol,70000.0,Tiptronic,Black
13998,9565,TOYOTA,Corolla,2019,Sedan,Petrol,6032.0,Automatic,Blue
13999,68994,MERCEDES-BENZ,ML 350,2012,Jeep,Diesel,123000.0,Tiptronic,Black
14000,19914,HYUNDAI,Sonata,2016,Sedan,Hybrid,251768.0,Automatic,White
14001,8467,HONDA,Civic,2004,Hatchback,LPG,150000.0,Variator,Golden
14002,627,CHEVROLET,Cruze,2015,Sedan,Petrol,0.0,Automatic,Silver
14003,18817,TOYOTA,Camry,2018,Sedan,Hybrid,35058.0,Automatic,White
14004,1333,VOLKSWAGEN,Passat,2015,Sedan,Diesel,88531.0,Automatic,Red
14005,3600,RENAULT,Megane 5,2001,Sedan,Petrol,212000.0,Manual,Silver
14006,41917,HYUNDAI,Santa FE,2014,Jeep,Diesel,188679.0,Automatic,White
14007,22894,TOYOTA,Camry XLE,2012,Sedan,Hybrid,169600.0,Automatic,Black
14008,10036,NISSAN,Serena,2003,Minivan,LPG,125745.0,Automatic,White
14009,4500,FORD,Mondeo,1998,Goods wagon,Diesel,123654.0,Manual,Green
14010,21442,HYUNDAI,Genesis,2011,Coupe,Petrol,134000.0,Automatic,Black
14011,862,LEXUS,GX 470,2008,Jeep,Petrol,263190.0,Automatic,White
14012,90947,TOYOTA,Land Cruiser Prado,2017,Jeep,Diesel,33000.0,Tiptronic,Grey
14013,31361,KIA,Optima,2014,Sedan,Petrol,86000.0,Automatic,White
14014,1725,MERCEDES-BENZ,E 350,2011,Sedan,Diesel,132630.0,Automatic,Silver
14015,26657,TOYOTA,Camry,2014,Sedan,Hybrid,85000.0,Tiptronic,White
14016,24029,SSANGYONG,Korando,2013,Jeep,Diesel,115701.0,Automatic,Orange
14017,17876,MERCEDES-BENZ,C 300 sport,2010,Sedan,Petrol,11000.0,Tiptronic,White
14018,37564,HYUNDAI,Santa FE,2015,Jeep,Diesel,150000.0,Automatic,Blue
14019,30734,MERCEDES-BENZ,C 250,2013,Sedan,Petrol,120000.0,Tiptronic,White
14020,16778,TOYOTA,Camry,2010,Sedan,Petrol,224000.0,Tiptronic,White
14021,8355,DAEWOO,Lacetti,2010,Sedan,Petrol,182198.0,Automatic,Grey
14022,11290,HONDA,Step Wagon,2005,Minivan,LPG,162000.0,Automatic,Beige
14023,3763,FORD,Fusion,2013,Sedan,Hybrid,320554.0,Automatic,White
14024,8154,KIA,Optima,2013,Sedan,Petrol,56129.0,Automatic,White
14025,9377,MERCEDES-BENZ,C 200,2001,Sedan,Petrol,210000.0,Manual,Blue
14026,7683,MERCEDES-BENZ,ML 320,1998,Jeep,CNG,196137.0,Tiptronic,Green
14027,13172,HYUNDAI,Sonata,2016,Sedan,LPG,450383.0,Automatic,Orange
14028,2822,BMW,520,1990,Sedan,Petrol,111111.0,Manual,Green
14029,21169,HYUNDAI,Tucson,2014,Jeep,Diesel,38955.0,Automatic,Silver
14030,10036,HYUNDAI,Sonata,2014,Sedan,LPG,353049.0,Automatic,Silver
14031,9722,MERCEDES-BENZ,E 320,2001,Sedan,Petrol,218000.0,Tiptronic,Black
14032,1882,HYUNDAI,Sonata,2014,Sedan,Hybrid,247835.0,Automatic,Black
14033,3293,TOYOTA,Avalon,2015,Sedan,Petrol,237178.0,Automatic,Blue
14034,549,MAZDA,CX-9,2011,Sedan,Petrol,134157.0,Automatic,Black
14035,314,LEXUS,RX 450,2010,Jeep,Hybrid,382746.0,Automatic,Silver
14036,14113,TOYOTA,Prius,2008,Sedan,Petrol,142400.0,Automatic,Blue
14037,60897,HONDA,Civic,2016,Sedan,Petrol,25439.0,Automatic,Grey
14038,784,HONDA,Insight,2012,Hatchback,Hybrid,321269.0,Automatic,Red
14039,18817,TOYOTA,Prius,2012,Sedan,Hybrid,60000.0,Variator,Black
14040,23129,HYUNDAI,Tucson,2014,Jeep,Diesel,191826.0,Automatic,Silver
14041,14279,HYUNDAI,Sonata,2016,Sedan,LPG,37898.0,Automatic,Silver
14042,14454,HYUNDAI,Elantra,2011,Sedan,Petrol,127500.0,Automatic,White
14043,17249,NISSAN,Pathfinder,2005,Jeep,Petrol,272000.0,Tiptronic,White
14044,15053,MERCEDES-BENZ,C 280,2006,Sedan,Petrol,135000.0,Tiptronic,Black
14045,314,MERCEDES-BENZ,E 350,2011,Sedan,Diesel,132630.0,Automatic,Silver
14046,9722,HYUNDAI,Sonata,2015,Sedan,LPG,386257.0,Automatic,Orange
14047,5645,VOLKSWAGEN,Jetta,2000,Sedan,Petrol,129600.0,Automatic,Black
14048,22580,CHEVROLET,Volt,2012,Sedan,Plug-in Hybrid,140000.0,Automatic,Carnelian red
14049,14279,HYUNDAI,Sonata,2016,Sedan,LPG,37898.0,Automatic,Silver
14050,29489,CHEVROLET,Aveo,2017,Sedan,Petrol,47504.0,Automatic,White
14051,57507,HONDA,Civic,2017,Coupe,Petrol,16352.0,Automatic,Silver
14052,25512,SSANGYONG,Korando,2014,Jeep,Diesel,134368.0,Automatic,Black
14053,14113,CHEVROLET,Cruze,2012,Sedan,Petrol,100280.0,Tiptronic,White
14054,37633,KIA,Niro,2017,Jeep,Hybrid,65000.0,Automatic,White
14055,48610,MERCEDES-BENZ,Sprinter,2008,Microbus,Diesel,300000.0,Tiptronic,White
14056,470,LEXUS,GX 460,2017,Jeep,Petrol,69918.0,Automatic,White
14057,22894,TOYOTA,Avalon,2013,Sedan,Hybrid,320899.0,Automatic,Silver
14058,8154,OPEL,Zafira,1999,Minivan,Petrol,240000.0,Manual,Silver
14059,5645,MAZDA,Demio,2005,Sedan,Petrol,169000.0,Automatic,Beige
14060,470,MERCEDES-BENZ,ML 350,2011,Jeep,Diesel,275862.0,Automatic,Silver
14061,25000,TOYOTA,4Runner,2006,Jeep,CNG,155000.0,Automatic,Black
14062,188,HYUNDAI,Sonata,2011,Sedan,Petrol,233938.0,Automatic,Black
14063,13799,TOYOTA,Prius,2008,Hatchback,Hybrid,150000.0,Automatic,Grey
14064,11604,TOYOTA,Prius,2010,Hatchback,Hybrid,155126.0,Automatic,Golden
14065,3763,VOLKSWAGEN,Golf,1996,Sedan,Petrol,0.0,Manual,Silver
14066,941,TOYOTA,Prius,2014,Hatchback,Hybrid,270410.0,Automatic,White
14067,10192,BUICK,Enclave,2019,Sedan,Petrol,25706.0,Automatic,Black
14068,30420,VOLKSWAGEN,Tiguan,2013,Jeep,Petrol,74000.0,Automatic,Black
14069,16756,HYUNDAI,Genesis,2010,Coupe,Petrol,191263.0,Automatic,White
14070,706,MERCEDES-BENZ,E 350,2010,Sedan,Diesel,205968.0,Automatic,White
14071,11290,LEXUS,CT 200h,2012,Hatchback,Hybrid,146000.0,Automatic,White
14072,12231,LEXUS,CT 200h,2012,Hatchback,Hybrid,136194.0,Tiptronic,Silver
14073,9722,AUDI,A4,2003,Coupe,Diesel,260000.0,Manual,Silver
14074,15053,TOYOTA,Prius,2010,Hatchback,LPG,260000.0,Tiptronic,Black
14075,36,FORD,Escape,2007,Jeep,Hybrid,260000.0,Automatic,White
14076,9722,TOYOTA,Camry,2018,Sedan,Hybrid,127515.0,Automatic,Black
14077,14740,MERCEDES-BENZ,ML 320,2000,Jeep,LPG,165500.0,Tiptronic,Black
14078,6429,HYUNDAI,Tucson,2014,Jeep,Petrol,0.0,Automatic,Silver
14079,6586,DAEWOO,Matiz,2010,Hatchback,Petrol,128800.0,Manual,Black
14080,188,TOYOTA,Prius,2013,Hatchback,Hybrid,101552.0,Automatic,Blue
14081,17249,HYUNDAI,Elantra,2011,Sedan,Petrol,74900.0,Automatic,Black
14082,13799,HYUNDAI,Sonata,2012,Sedan,Petrol,142000.0,Tiptronic,Sky blue
14083,19130,TOYOTA,Prius,2015,Hatchback,Petrol,98483.0,Automatic,White
14084,28225,TOYOTA,Aqua,2014,Hatchback,Petrol,56000.0,Automatic,Black
14085,11613,HYUNDAI,Genesis,2008,Sedan,Petrol,140100.0,Automatic,Black
14086,15681,MERCEDES-BENZ,E 320,2003,Sedan,Diesel,300000.0,Tiptronic,Silver
14087,18500,KIA,RIO,2016,Sedan,Petrol,53000.0,Tiptronic,Silver
14088,16621,HONDA,Cr-v,2004,Jeep,Petrol,175000.0,Automatic,Grey
14089,706,HYUNDAI,Elantra,2013,Sedan,Petrol,133363.0,Automatic,Silver
14090,11133,TOYOTA,Camry,2014,Sedan,Hybrid,179381.0,Automatic,Black
14091,6899,OPEL,Vectra,1998,Sedan,Petrol,232286.0,Manual,Blue
14092,91775,FORD,Explorer,2017,Jeep,Petrol,52029.0,Automatic,White
14093,4077,FIAT,500,2013,Sedan,Petrol,61650.0,Automatic,Black
14094,10036,FIAT,500,2013,Sedan,Petrol,95000.0,Tiptronic,Red
14095,14113,MITSUBISHI,Pajero,1996,Jeep,CNG,186000.0,Automatic,Blue
14096,42337,BMW,528,2014,Sedan,Petrol,10000.0,Automatic,White
14097,27911,LEXUS,CT 200h,2013,Hatchback,Hybrid,67000.0,Automatic,Beige
14098,9252,HYUNDAI,Sonata,2015,Sedan,LPG,540833.0,Automatic,Orange
14099,27770,CHEVROLET,Captiva,2014,Jeep,Diesel,165000.0,Automatic,Black
14100,14959,HYUNDAI,Sonata,2010,Sedan,Petrol,127347.0,Automatic,Black
14101,14426,SUBARU,Forester,2010,Jeep,Petrol,275200.0,Automatic,White
14102,27284,MERCEDES-BENZ,Vito,2007,Minivan,Diesel,26000.0,Automatic,White
14103,56513,HYUNDAI,Santa FE,2016,Jeep,Diesel,89316.0,Automatic,Black
14104,1568,MERCEDES-BENZ,E 350,2011,Coupe,Diesel,226251.0,Automatic,Black
14105,18503,TOYOTA,Prius,2010,Sedan,Hybrid,160000.0,Variator,Grey
14106,2200,VAZ,2106,1997,Sedan,Diesel,0.0,Manual,Green
14107,2500,OPEL,Vectra,1993,Sedan,Petrol,1000.0,Manual,Blue
14108,19817,HONDA,Insight,2013,Coupe,Hybrid,126000.0,Automatic,Blue
14109,31047,MERCEDES-BENZ,E 350,2010,Sedan,Petrol,85000.0,Tiptronic,Black
14110,47669,TOYOTA,CHR,2018,Jeep,Petrol,25000.0,Tiptronic,Grey
14111,28212,SSANGYONG,REXTON,2011,Jeep,Diesel,100959.0,Automatic,Black
14112,19306,TOYOTA,Aqua,2012,Hatchback,Petrol,68000.0,Automatic,Blue
14113,19444,HYUNDAI,Elantra i30,2013,Hatchback,Diesel,122000.0,Tiptronic,White
14114,38894,HYUNDAI,Tucson,2016,Jeep,Diesel,96618.0,Automatic,Grey
14115,392,HYUNDAI,Tucson,2011,Jeep,Petrol,179746.0,Automatic,White
14116,157,FORD,Fusion,2013,Sedan,Hybrid,339920.0,Automatic,White
14117,7213,NISSAN,Vanette,2003,Minivan,Petrol,202000.0,Manual,Black
14118,11133,TOYOTA,Camry,2014,Sedan,Hybrid,179381.0,Automatic,Black
14119,1568,VAZ,2109,1990,Hatchback,Petrol,350000.0,Manual,Grey
14120,18240,HYUNDAI,Elantra,2011,Sedan,Petrol,154900.0,Automatic,White
14121,1019,HYUNDAI,Elantra,2017,Sedan,Petrol,25635.0,Automatic,Black
14122,35124,TOYOTA,Tundra,2019,Pickup,Petrol,34059.0,Automatic,Silver
14123,7806,DAEWOO,Lacetti,2010,Sedan,Diesel,219822.0,Automatic,White
14124,42171,TOYOTA,Aqua,2014,Hatchback,Petrol,38161.0,Automatic,Black
14125,16151,KIA,Cerato,2015,Sedan,Diesel,40523.0,Automatic,Black
14126,13877,CHEVROLET,Malibu,2013,Sedan,Petrol,226233.0,Automatic,White
14127,314,SUBARU,Forester,2012,Jeep,Petrol,204579.0,Automatic,Black
14128,18503,HYUNDAI,Elantra,2016,Sedan,LPG,30312.0,Automatic,Grey
14129,12388,MERCEDES-BENZ,E 350,2010,Sedan,Diesel,189530.0,Automatic,Black
14130,2901,AUDI,A4,2012,Sedan,Petrol,177512.0,Automatic,Black
14131,16004,KIA,Optima,2016,Sedan,Petrol,43618.0,Automatic,Silver
14132,45473,BMW,X6,2009,Jeep,Petrol,170000.0,Tiptronic,Blue
14133,13485,BMW,X3,2004,Jeep,Petrol,164000.0,Tiptronic,Black
14134,26657,HYUNDAI,Elantra,2016,Sedan,Petrol,1624000.0,Tiptronic,White
14135,17249,FORD,Fiesta,2017,Hatchback,Petrol,52000.0,Automatic,Black
14136,20385,TOYOTA,Prius Plug IN,2012,Hatchback,Petrol,210000.0,Automatic,White
14137,1725,VOLKSWAGEN,Passat,2017,Sedan,Petrol,48579.0,Automatic,Red
14138,22580,TOYOTA,Highlander,2011,Jeep,Petrol,368064.0,Automatic,Grey
14139,39389,HYUNDAI,Santa FE,2014,Jeep,Diesel,80186.0,Automatic,Blue
14140,1019,CHEVROLET,Camaro,2011,Coupe,Petrol,166318.0,Automatic,Grey
14141,19946,HYUNDAI,Elantra,2014,Sedan,Petrol,58317.0,Automatic,Black
14142,314,HYUNDAI,Sonata,2012,Sedan,Petrol,323883.0,Automatic,Blue
14143,39201,MERCEDES-BENZ,E 550,2010,Coupe,Petrol,67000.0,Tiptronic,White
14144,2430,MERCEDES-BENZ,E 350,2008,Sedan,Diesel,175614.0,Automatic,Black
14145,9722,TOYOTA,Ractis,2007,Sedan,Petrol,116800.0,Tiptronic,Brown
14146,12000,NISSAN,Quest,2003,Minivan,Petrol,170000.0,Automatic,Sky blue
14147,52991,HYUNDAI,Santa FE,2016,Jeep,Diesel,136663.0,Automatic,Black
14148,3293,CHEVROLET,Volt,2012,Hatchback,Hybrid,126419.0,Automatic,Silver
14149,9408,HONDA,FIT Premiym,2011,Hatchback,Hybrid,151000.0,Tiptronic,Blue
14150,8781,TOYOTA,Ist,2002,Hatchback,Petrol,117000.0,Automatic,Red
14151,129521,MERCEDES-BENZ,GLE 350,2016,Jeep,Petrol,78400.0,Tiptronic,Grey
14152,34497,TOYOTA,RAV 4,2015,Sedan,Petrol,74000.0,Automatic,Grey
14153,9408,MITSUBISHI,Eclipse,2003,Coupe,Petrol,0.0,Manual,Grey
14154,60,TOYOTA,Prius,2012,Hatchback,Hybrid,100000.0,Automatic,Silver
14155,15053,HYUNDAI,Sonata,2015,Sedan,LPG,269972.0,Automatic,Silver
14156,12777,CHEVROLET,Cruze,2011,Sedan,Petrol,167776.0,Automatic,Silver
14157,19130,JEEP,Grand Cherokee,2005,Jeep,LPG,2034.0,Automatic,Black
14158,27065,SSANGYONG,REXTON,2013,Jeep,Diesel,181796.0,Automatic,Black
14159,2650,OPEL,Vectra,1995,Sedan,Petrol,284018.0,Manual,Grey
14160,3920,TOYOTA,Prius,2011,Hatchback,Hybrid,326325.0,Automatic,Silver
14161,18817,FORD,Focus,2016,Hatchback,Petrol,74000.0,Tiptronic,Black
14162,10976,MERCEDES-BENZ,C 180,1998,Sedan,Petrol,140000.0,Automatic,Silver
14163,16308,KIA,Sorento,2010,Jeep,Diesel,74000.0,Automatic,Grey
14164,14426,VOLKSWAGEN,Jetta,2010,Sedan,Petrol,130400.0,Tiptronic,White
14165,470,BMW,535,2011,Sedan,Petrol,249147.0,Automatic,Blue
14166,9722,SUZUKI,Swift,2006,Sedan,Petrol,130000.0,Automatic,White
14167,16308,HYUNDAI,Elantra,2010,Sedan,Petrol,57559.0,Automatic,White
14168,15577,CHEVROLET,Cruze,2014,Sedan,Diesel,77192.0,Automatic,Silver
14169,3293,CHEVROLET,Cruze,2019,Sedan,Petrol,20040.0,Automatic,Silver
14170,13485,HYUNDAI,Sonata,2013,Sedan,Hybrid,96165.0,Automatic,Blue
14171,47042,LEXUS,GS 350,2013,Sedan,Petrol,94000.0,Tiptronic,Brown
14172,8154,HONDA,FIT,2012,Universal,Hybrid,116000.0,Variator,White
14173,24462,BMW,530,2018,Sedan,Hybrid,45525.0,Automatic,Grey
14174,39891,HYUNDAI,Santa FE,2014,Jeep,Diesel,81000.0,Automatic,Silver
14175,20385,MERCEDES-BENZ,G 230 2.2cdi,1987,Jeep,Diesel,243567.0,Manual,Black
14176,11133,TOYOTA,Camry,2014,Sedan,Hybrid,179381.0,Automatic,Black
14177,18189,JEEP,Grand Cherokee,2007,Jeep,CNG,208000.0,Tiptronic,Black
14178,784,TOYOTA,Camry,2014,Sedan,Hybrid,102397.0,Automatic,Black
14179,16621,MERCEDES-BENZ,E 350,2011,Sedan,Diesel,119379.0,Automatic,Silver
14180,19130,TOYOTA,Tacoma,2013,Sedan,Petrol,57554.0,Automatic,Silver
14181,99440,FORD,Explorer,2017,Jeep,Petrol,44643.0,Automatic,Black
14182,11760,SSANGYONG,REXTON,2011,Jeep,Diesel,332077.0,Automatic,Black
14183,14740,MERCEDES-BENZ,S 500,2003,Sedan,LPG,22500.0,Tiptronic,White
14184,40,VOLKSWAGEN,Golf GTI,1993,Sedan,Petrol,111111.0,Manual,Purple
14185,706,FORD,Fusion,2016,Sedan,Petrol,135810.0,Automatic,Grey
14186,18817,TOYOTA,Camry,2018,Sedan,Hybrid,35058.0,Automatic,White
14187,5331,OPEL,Astra,2000,Coupe,Petrol,0.0,Manual,Blue
14188,188,CHEVROLET,Volt,2017,Hatchback,Hybrid,125358.0,Automatic,Grey
14189,52665,HYUNDAI,Santa FE,2017,Jeep,Diesel,113195.0,Automatic,Blue
14190,46728,LEXUS,GX 460,2010,Jeep,Petrol,260771.0,Automatic,Black
14191,17249,HYUNDAI,Sonata,2015,Sedan,Petrol,68728.0,Automatic,Red
14192,470,MERCEDES-BENZ,E 350,2010,Sedan,Petrol,229904.0,Automatic,Black
14193,106627,LEXUS,LX 570,2013,Jeep,Petrol,198600.0,Tiptronic,Black
14194,18826,HYUNDAI,Elantra,2013,Sedan,Petrol,88694.0,Automatic,Silver
14195,24123,SSANGYONG,REXTON,2010,Jeep,Diesel,113724.0,Automatic,Black
14196,18189,TOYOTA,Prius,2010,Hatchback,Hybrid,512000.0,Variator,Silver
14197,9095,HONDA,Hr-v,2000,Jeep,Petrol,181000.0,Variator,Silver
14198,784,TOYOTA,Camry,2013,Sedan,Petrol,78670.0,Automatic,Silver
14199,1019,BMW,X5,2013,Jeep,Diesel,137802.0,Automatic,Black
14200,12083,HYUNDAI,H1,2011,Jeep,Diesel,43224.0,Automatic,Blue
14201,15053,FORD,Escape,2014,Jeep,Petrol,0.0,Automatic,Blue
